lat,lon,frac,whole,uuid
45.506654,-122.655448,138.904957,64,7d7a272f
45.517873,-122.808891,245.126892,53,58815602
45.550630,-122.708512,160.155887,6,535e3779
45.493710,-122.685057,17.404635,95,f42994a6
45.569782,-122.680083,57.786798,83,1059b67f
45.553839,-122.750106,177.725557,91,ff77b87f
45.445590,-122.607874,184.520069,95,4ecac61a
45.561283,-122.682124,52.288784,35,c0bd35f4
45.498868,-122.765107,199.850919,19,07f72a27
45.485932,-122.785522,243.091717,75,dff3e505
45.518849,-122.798873,231.619787,36,283e31d1
45.474242,-122.712517,99.120348,34,534488de
45.512011,-122.676811,57.130663,29,0fae8a28
45.542039,-122.712008,228.164768,61,36c84309
45.479675,-122.461530,13.678889,24,a5674ab1
45.538888,-122.639403,61.406525,81,746c0cfa
45.577109,-122.704787,150.223990,67,cef32aaf
45.555367,-122.595421,24.522034,93,c5543c08
45.493260,-122.585660,41.289453,95,b9a45370
45.554510,-122.808192,110.104613,88,ce65fecb
45.509764,-122.651151,82.124313,54,846bcbfd
45.475378,-122.646823,137.793793,84,98eeb996
45.516109,-122.706551,226.880684,13,a98ac115
45.588302,-122.725172,219.636569,26,97f83135
45.516985,-122.808167,155.443258,87,7246c505
45.422707,-122.714214,175.653955,99,3f6c4006
45.553965,-122.561295,141.371364,62,c5e061d4
45.462473,-122.765246,45.647820,70,b5716dec
45.530387,-122.766032,54.261304,12,4e82e2a4
45.458606,-122.695774,144.297755,20,ff368ea6
45.470355,-122.669440,178.388965,96,6131f0af
45.524302,-122.757133,223.845552,58,7ac0b9ea
45.522528,-122.734538,15.572118,99,db9d3d0a
45.481285,-122.570453,2.583101,88,94220d7d
45.540215,-122.624409,199.090869,34,b481f9f3
45.520829,-122.613552,39.619111,2,1357062b
45.505365,-122.544902,147.702047,58,ac5598c5
45.521948,-122.696105,9.322661,92,f4aac4bf
45.446249,-122.583058,73.077076,96,9a3d2fed
45.467794,-122.830177,104.950982,84,2a993ab6
45.510848,-122.690719,120.219500,80,5a7b618c
45.479866,-122.617440,31.628640,6,45e361f1
45.481267,-122.756158,133.709089,46,90d0514d
45.566543,-122.505663,9.561258,9,43bfec70
45.518671,-122.548687,113.056993,96,a83efc8f
45.555948,-122.672140,158.617538,58,432fb1ea
45.528659,-122.679294,211.097721,74,bc36de33
45.512828,-122.605343,138.093368,93,4a5e0a8c
45.561799,-122.770344,259.816917,60,a8e03195
45.527677,-122.759073,209.139576,62,6d6699de
45.483933,-122.568676,97.264912,52,13ca8575
45.539965,-122.596902,243.496039,89,6c612f91
45.569035,-122.661913,18.044991,91,1267171e
45.497240,-122.759819,156.900278,28,02d21c4d
45.568346,-122.647624,71.151272,93,b44b374b
45.561106,-122.711415,58.026913,10,d82bbafb
45.533289,-122.685716,235.838852,80,de53431b
45.514815,-122.620335,260.171523,95,c7023685
45.489688,-122.669844,51.333486,41,ae86b186
45.503832,-122.607467,31.966273,80,b30b0a69
45.541466,-122.681646,95.115717,36,6153b10e
45.563649,-122.858670,25.180469,87,e40361ee
45.499479,-122.781520,46.126799,41,86cc8ed9
45.548511,-122.651000,67.923688,24,3e40635a
45.409400,-122.801313,32.897554,34,12937d2c
45.514159,-122.620136,17.720685,15,e34d92bd
45.536495,-122.742603,82.281862,0,cb263646
45.523199,-122.672878,62.362107,9,ebf3f421
45.487306,-122.546472,201.153523,4,2a188bf2
45.647312,-122.715981,32.649348,44,f142157b
45.512784,-122.693032,146.424206,24,13c930d0
45.495797,-122.700024,252.121954,12,da0e211b
45.503774,-122.662935,2.402569,21,147bf510
45.485716,-122.726967,126.998540,94,7d726bf1
45.517690,-122.614183,69.362523,23,856b2474
45.529157,-122.693844,50.658185,84,0d3ee93d
45.534514,-122.606787,133.978961,91,9666e2d6
45.574701,-122.758116,91.537467,4,e3808a2a
45.513356,-122.535261,86.919316,14,dc82a966
45.552662,-122.699758,33.129565,6,45554b05
45.576135,-122.655622,264.043747,84,e1a617ec
45.504514,-122.630972,127.332924,31,f714be52
45.565723,-122.723699,36.234873,63,ecd12170
45.557761,-122.743530,21.413775,80,5decc9e2
45.520088,-122.747590,72.382624,1,4f345f36
45.496092,-122.564562,7.412446,71,c3bd2c7d
45.483298,-122.760793,210.941102,90,2d08bdfa
45.558430,-122.647343,130.135036,80,766d74ce
45.524542,-122.681215,399.407902,10,2a0f63d1
45.484701,-122.661159,26.464270,12,cdc30938
45.582120,-122.548295,145.625489,76,9df1c81b
45.597499,-122.633781,280.792633,73,0048732e
45.540633,-122.687138,27.166862,17,0e9e392d
45.590749,-122.675936,80.943842,18,515c51a2
45.433264,-122.606116,233.347549,16,e75eacfc
45.495393,-122.613762,261.360133,49,9afa3156
45.543051,-122.782140,267.966932,96,3a11f6d4
45.610656,-122.638025,196.185954,31,1882f25a
45.522501,-122.685975,37.251483,35,798026ff
45.531700,-122.833068,217.046716,50,0d137c7a
45.509651,-122.690785,11.747077,5,dfb0d40e
45.551432,-122.634185,137.772507,93,9e4c76c0
45.532271,-122.710664,99.020809,62,0a71e9d2
45.542314,-122.690569,227.912817,82,b97c2881
45.531873,-122.690631,108.394769,3,8daed920
45.579619,-122.613543,66.567469,69,40a80e0f
45.502072,-122.550410,121.524711,88,4326d6a9
45.554889,-122.605923,98.293460,28,0e578727
45.551659,-122.794471,17.187751,1,045e7189
45.533668,-122.825880,12.162952,65,b63296de
45.497589,-122.744700,159.746875,51,e2d486a0
45.516976,-122.611362,235.155451,97,b727066b
45.542536,-122.481421,151.297576,1,dd6888f5
45.539043,-122.578827,181.286028,10,20dd4a2c
45.511921,-122.641142,77.864878,45,4cff7410
45.535673,-122.629105,1.644086,3,5018faca
45.525999,-122.598816,63.005668,69,598edb62
45.471858,-122.677987,20.120608,66,742e592a
45.479369,-122.530090,84.192579,95,4c57c120
45.492256,-122.733125,144.821392,69,2b492b27
45.481177,-122.551792,54.262265,42,40bc1fc5
45.566299,-122.799901,137.958656,12,297362fc
45.474968,-122.857746,186.258751,42,df508163
45.487691,-122.702640,212.989432,23,454b2434
45.490820,-122.715193,118.998590,58,5d5a034d
45.539424,-122.653373,224.334437,91,b0f8ffb6
45.475587,-122.762382,155.914371,38,bca9a0b6
45.531926,-122.695022,153.604016,81,b4b320dd
45.513304,-122.709717,150.648313,36,63543ad8
45.568184,-122.659198,11.472783,58,f4bc61a8
45.461521,-122.744099,89.860746,83,eed2c462
45.561345,-122.599112,56.236274,64,9949daec
45.544834,-122.560517,87.180558,62,b36dfcf2
45.541138,-122.540909,48.734284,31,f55df697
45.573092,-122.763173,131.718211,79,c407c0ec
45.525154,-122.646585,50.730292,49,a99bc712
45.430959,-122.688909,152.261183,50,8fb26940
45.548112,-122.707147,77.817530,25,bc895d69
45.497988,-122.714425,125.286508,58,160e0df4
45.577987,-122.651496,156.489903,23,be874182
45.578616,-122.588264,57.281629,36,9bd57d49
45.457214,-122.767408,113.229826,88,b7476947
45.484391,-122.727005,182.711177,25,1454c392
45.544721,-122.531949,298.293808,60,1cb96b1d
45.542920,-122.683970,2.280407,37,68d3e859
45.582703,-122.583553,132.721376,10,b668c81e
45.545476,-122.752133,78.755421,53,cbd7a534
45.524316,-122.807051,245.465747,87,64ff8521
45.465092,-122.585419,15.300249,20,53fc95d5
45.544274,-122.713923,144.266356,81,c6a1070f
45.476424,-122.608812,53.700561,39,f3f49742
45.572765,-122.463549,123.066067,59,8d91c375
45.519151,-122.660478,299.656504,15,c5f9ac13
45.488508,-122.650814,86.752217,99,8bbe29b4
45.483283,-122.700239,51.740404,58,d7aec1d3
45.507920,-122.572364,238.002774,70,cc603869
45.451009,-122.597043,110.451694,76,3a5457d1
45.539555,-122.664208,42.503709,28,a9562474
45.475156,-122.715053,205.772403,53,db58575c
45.552053,-122.547097,262.303072,63,59b14850
45.546166,-122.856920,22.226065,20,1f36c1c5
45.557078,-122.719754,12.973545,18,c4d9dc21
45.471302,-122.786961,73.445271,47,cbbbff5b
45.558115,-122.685200,3.256822,19,5ec973cc
45.478086,-122.588636,14.500558,13,80190c64
45.494068,-122.655783,232.750296,36,5543bd8c
45.512560,-122.727416,50.225299,28,350ef3ba
45.503177,-122.659779,137.605011,38,d4ab8e84
45.483442,-122.619839,21.088072,24,39b812e3
45.478692,-122.600603,6.783461,67,d53ae4c9
45.543672,-122.541488,27.930090,50,db86ea5d
45.560360,-122.602425,212.472615,11,9fc6c729
45.557550,-122.750047,48.554100,42,4811eb7c
45.465500,-122.745700,269.049604,5,50c46920
45.497111,-122.798326,20.141133,74,c2bc74b0
45.458915,-122.641918,124.164838,52,654935d3
45.524128,-122.729696,101.675955,95,ac7e4264
45.449998,-122.530074,72.524529,58,1779e592
45.522482,-122.762142,96.896187,45,f61bbcda
45.485672,-122.730756,88.178149,39,79c9e662
45.572104,-122.653074,17.845119,21,bc0e8e78
45.512155,-122.625549,134.570513,92,3cb0415f
45.460263,-122.845462,137.017440,23,ae6329cc
45.487906,-122.619719,160.703077,85,762b7af4
45.537291,-122.651695,46.002321,66,77d2dd09
45.588151,-122.537122,141.177429,23,686f4644
45.522733,-122.645764,250.075255,7,17b59c8c
45.512906,-122.598588,327.262752,26,89e61791
45.417973,-122.670993,16.834473,98,1cfe8ac8
45.533254,-122.738045,175.057837,17,0f1ddde0
45.545368,-122.624361,110.888638,42,cf8cb0cf
45.498753,-122.718236,18.968153,53,aacd7349
45.499750,-122.730128,0.991280,93,8947cf71
45.552076,-122.658198,87.072541,17,80e2d123
45.509007,-122.636547,111.753169,15,520bc375
45.532763,-122.798455,126.327484,91,bdd38d73
45.530128,-122.690435,308.412453,6,00745e6f
45.475955,-122.623909,84.951169,4,cefc4255
45.484619,-122.500599,120.302366,31,3d5347c0
45.517714,-122.677621,36.603673,46,61b52508
45.483028,-122.642307,296.980419,29,71659230
45.502665,-122.705740,194.467529,74,9b560774
45.500111,-122.770487,21.063645,75,3316f4ed
45.532341,-122.822243,163.751475,26,fa642070
45.480887,-122.686088,92.339872,7,3a7f8961
45.512105,-122.600935,122.778193,67,7d1d87b3
45.523259,-122.651850,197.336411,51,5e5c28af
45.507983,-122.723933,213.949904,47,53ed3b93
45.509465,-122.672609,82.991625,70,053c9b0a
45.518962,-122.739339,95.469451,70,b9bb3a61
45.540355,-122.789267,175.537802,82,62060204
45.534225,-122.746210,44.015121,62,8a7826bd
45.491502,-122.672554,48.240822,14,8645eca0
45.499530,-122.432164,164.459690,13,87ba8c5d
45.478276,-122.741228,39.729790,43,dd2044a4
45.544632,-122.810109,26.307862,79,916854fa
45.496431,-122.715920,13.143852,1,fd52525e
45.502916,-122.724519,104.821265,28,4c144ccd
45.473938,-122.686274,49.949552,26,b3658eae
45.556369,-122.553141,111.290608,54,a77b816d
45.538149,-122.622439,85.658082,87,f7bf615d
45.490033,-122.577231,153.537791,59,c3f522a2
45.480930,-122.698532,33.548348,94,8d6a7de3
45.527351,-122.587374,64.101322,2,99141b1f
45.548292,-122.701327,66.743953,18,6c7b8099
45.558793,-122.779542,12.043375,61,3e3d92fe
45.516371,-122.724097,231.530797,83,cd4f752c
45.524765,-122.688613,158.295450,51,c5d939bc
45.561288,-122.560353,49.852805,26,5257c46d
45.522392,-122.637858,200.360506,57,71c5a71c
45.453517,-122.505599,256.423748,85,449d26b6
45.451257,-122.606393,183.376327,85,a4c3231e
45.581300,-122.608363,71.134731,61,d2e1b870
45.531670,-122.754306,151.092029,84,47fe4776
45.464942,-122.663367,70.743427,94,62527137
45.552508,-122.515600,190.387210,97,31cf963a
45.482482,-122.709748,304.626581,43,0f1fd293
45.512115,-122.653751,84.079475,45,7e64324d
45.520453,-122.894497,47.949330,6,096aedd6
45.531728,-122.532849,201.136143,75,0eeb4d2b
45.535895,-122.675983,124.081363,84,ec03c885
45.527778,-122.647986,137.896319,4,263d71d1
45.525045,-122.851835,156.019394,43,37f1de18
45.500980,-122.761323,60.885254,43,efe3e7a1
45.556562,-122.768098,53.059537,14,a8466387
45.573258,-122.782818,59.885126,7,946aad9c
45.499442,-122.595082,118.184993,80,bd33fa84
45.445114,-122.612450,62.479422,95,5c1224d5
45.457706,-122.774128,132.037907,63,d77c4c5e
45.589559,-122.662411,117.305940,59,18fd3562
45.515380,-122.839208,122.999167,38,53cc2b99
45.572265,-122.584589,2.000790,58,8a0099e4
45.588494,-122.628501,35.823029,77,cf8a12fe
45.596213,-122.627111,26.505823,48,c3d11730
45.476391,-122.678968,181.810074,21,330f8c3d
45.572305,-122.567657,19.142239,55,3987b112
45.555008,-122.537171,115.960090,87,9c0da3e3
45.487392,-122.515216,273.757115,42,86effde7
45.526214,-122.631948,1.308277,75,1b09ec0d
45.446792,-122.582709,135.083563,36,f909e8c1
45.512598,-122.734002,351.062204,70,183984c3
45.443652,-122.652789,25.534387,11,a961eb5e
45.513592,-122.757903,157.874639,59,d95960e7
45.578439,-122.638013,33.377794,46,847981ba
45.464917,-122.593580,0.136396,24,24ca63dd
45.545603,-122.641876,91.891876,35,34d24cdd
45.531209,-122.712075,122.924549,22,05dc9d90
45.547007,-122.672431,20.426191,44,0bb98954
45.507135,-122.711747,80.648777,7,f598a87c
45.538615,-122.691188,199.316955,33,3210bba7
45.527687,-122.700991,114.445707,21,e185fd5e
45.515593,-122.841813,113.283383,75,c1844dfb
45.495477,-122.736848,122.658013,91,a847172d
45.521086,-122.703196,14.258543,60,097f15c3
45.442087,-122.656962,59.950032,43,0df71437
45.487865,-122.831765,145.884941,45,64e2155c
45.521434,-122.715853,74.057641,64,c8d89817
45.529593,-122.668463,2.384688,71,832bcdcd
45.516500,-122.646853,372.318650,59,4ca0ef34
45.561965,-122.855886,53.876525,96,6a058580
45.453482,-122.552281,134.311446,30,e93864cd
45.450976,-122.580448,66.509816,51,a59070e1
45.512804,-122.692090,197.684875,90,e5c3d332
45.479303,-122.602149,210.957483,45,f608d8a4
45.503897,-122.718237,33.207196,89,5ccadb55
45.521387,-122.755313,51.518814,9,35417ffa
45.585102,-122.703342,90.055701,9,8a5bf4eb
45.529158,-122.658340,155.277463,22,bd7a9ac8
45.529325,-122.838743,203.701421,77,c75f55d9
45.455486,-122.671523,68.482797,18,5d286cf8
45.528058,-122.701394,59.343569,86,0f7c2458
45.494005,-122.611699,82.201049,69,f168eaf3
45.503023,-122.661171,1.565242,73,29b6a097
45.512815,-122.636948,204.428803,97,3612b1c0
45.581103,-122.551691,125.587342,11,a4156e1a
45.450938,-122.714483,186.006103,18,b99585df
45.482667,-122.805599,153.498469,84,1c7b420b
45.466988,-122.755831,180.044324,59,5eef0212
45.560596,-122.641201,293.030707,49,e694bf2c
45.526864,-122.760098,99.348580,77,2140d807
45.449291,-122.665247,41.531982,60,7758a59e
45.455787,-122.559548,101.698766,27,cfbafd2d
45.503786,-122.643071,98.202892,31,1b15284d
45.539355,-122.682463,289.048644,57,f19eb568
45.542846,-122.683231,115.975065,85,44803132
45.609900,-122.659354,6.664166,23,a2460c5d
45.556207,-122.645962,221.547969,62,cfc4fbf5
45.548618,-122.742999,15.328349,98,b9933d94
45.500708,-122.719500,51.303643,22,bcd3c41b
45.495233,-122.767777,7.315413,60,2de2c384
45.520900,-122.703025,101.089314,5,64ff3665
45.460937,-122.673086,24.814216,94,820cfb06
45.515500,-122.734847,5.028525,94,005ce2fd
45.458320,-122.789149,46.375419,99,d93acd06
45.531363,-122.773037,29.324861,80,77cd5be0
45.499743,-122.713686,130.638639,75,bb0d245b
45.534958,-122.529048,89.159821,3,439d22ad
45.486579,-122.605242,13.454947,22,1660db4c
45.541862,-122.574840,53.987440,58,ed718539
45.530266,-122.809165,15.015610,47,b79df101
45.426434,-122.609719,29.868445,47,fc197881
45.542070,-122.616421,172.694651,52,7d612617
45.565126,-122.758497,6.933626,40,cccf331b
45.550826,-122.547986,132.596701,84,be7839f1
45.461352,-122.638653,15.019201,64,610c2771
45.555299,-122.739454,145.598879,46,ab403a37
45.454620,-122.647046,61.525998,91,bbf7aad7
45.487646,-122.656506,96.508153,21,f1054ec9
45.553931,-122.569265,22.775949,21,8579dc2e
45.523936,-122.591088,131.156141,88,cb2f7ade
45.572474,-122.683271,285.018029,39,5a06889a
45.456670,-122.600879,107.485370,36,f5d9aa3a
45.549823,-122.724401,254.716703,36,1e30c18a
45.440439,-122.778300,119.585364,31,61ec9c0c
45.537298,-122.605670,222.221373,67,f6ff3b20
45.458377,-122.584659,289.052396,10,609fd34a
45.563779,-122.561246,183.657832,15,41f7d58b
45.529331,-122.664054,294.279802,58,96d899ab
45.469999,-122.750013,240.575739,20,b15da49c
45.543177,-122.640479,49.934362,52,c6477f84
45.466083,-122.702265,143.538259,8,e2bfab92
45.482625,-122.786626,1.932125,8,2c308e71
45.504835,-122.708175,60.392858,11,8afcd054
45.455263,-122.626338,107.074894,99,aca015c4
45.430340,-122.715966,279.696233,50,b70623d5
45.494196,-122.689489,46.084089,3,f6dbbef7
45.523728,-122.812887,265.257253,42,58dae77d
45.537761,-122.752417,50.064787,21,8b58ef54
45.438228,-122.874623,108.187326,71,acd17a13
45.543449,-122.797103,112.990799,42,05659323
45.478043,-122.664011,215.606805,5,7db75e41
45.518146,-122.649246,124.266866,37,8a6aade0
45.472806,-122.635007,54.912653,67,f95ea2df
45.509203,-122.638363,27.419058,38,af02e29b
45.532113,-122.600781,138.461756,55,ef2ff6c2
45.514742,-122.579108,170.247753,35,bdf2affc
45.517343,-122.761113,243.343265,33,d8637488
45.515268,-122.665774,91.931458,93,7a87e6ec
45.578725,-122.734670,174.424122,5,c03a72ad
45.509148,-122.646731,106.795179,99,cea8fda4
45.538117,-122.512405,46.002941,73,e88e702d
45.546598,-122.735567,298.045304,66,97ab77de
45.550959,-122.709362,46.805883,3,c9d2972d
45.476746,-122.759712,148.154274,4,a48867f2
45.512053,-122.689423,462.284129,50,c4d75967
45.503341,-122.645088,136.319861,95,32eb74a8
45.487585,-122.749088,320.925803,19,70435c78
45.565333,-122.704429,22.352784,73,07faada5
45.533663,-122.764849,235.638389,95,d45a40ad
45.566064,-122.557343,43.396886,27,243b78ea
45.584042,-122.659107,12.399884,34,95d353af
45.465128,-122.713026,55.198394,15,e3ac200e
45.534771,-122.581501,139.924163,96,d283da2c
45.629041,-122.616874,154.593474,46,cbdfbc55
45.547797,-122.625279,179.641976,99,2ba02fda
45.531588,-122.688513,203.066675,51,84bb8bb1
45.520975,-122.637050,244.581542,68,c89b6927
45.524401,-122.745207,220.857769,14,a3db8953
45.529656,-122.829807,151.921275,18,3a376a5b
45.468765,-122.695320,188.609418,44,b31839e1
45.545081,-122.777366,234.528869,53,819979a4
45.542554,-122.710851,2.000842,53,faa111c6
45.563916,-122.614693,27.866293,81,efeec9fc
45.508196,-122.568181,45.667839,30,289bf65d
45.507062,-122.735336,36.198595,55,019dbb46
45.462954,-122.557929,98.226364,42,947dfd8b
45.427826,-122.721855,156.672268,84,5ba3371f
45.573812,-122.605124,46.012517,55,879e23d1
45.534224,-122.785213,248.457396,20,99dbc54c
45.537405,-122.514035,211.395774,77,30f983cb
45.518385,-122.662486,30.725292,44,330f111a
45.485083,-122.701156,158.923381,48,c14e8818
45.575943,-122.843630,223.541977,21,826a955e
45.551437,-122.655650,52.031668,92,8acaf431
45.428433,-122.762918,53.048714,70,f98691b8
45.509883,-122.781455,95.832346,36,e43289c6
45.512090,-122.656975,94.350167,86,dc1c0a57
45.530668,-122.767089,210.484003,34,5557f869
45.503061,-122.544667,285.646941,40,5c9cd56d
45.545843,-122.693674,46.051218,63,4a5ca4aa
45.509821,-122.681770,47.857839,77,ecc4f2ef
45.454142,-122.611807,14.195511,17,a28b1430
45.484864,-122.622259,14.064168,16,201c907a
45.526270,-122.746794,192.179278,11,401b5d11
45.517158,-122.716007,1.946362,76,41b88cdd
45.593392,-122.731958,103.334724,38,fee735a0
45.538274,-122.801763,182.688283,16,8c08ef21
45.533701,-122.608552,285.978514,32,8fd2b11c
45.434506,-122.690857,225.634465,76,de0ec4ee
45.467095,-122.705355,53.758962,11,8b5a2f80
45.508706,-122.670915,53.744849,86,ac884589
45.462553,-122.707389,175.854387,25,de44de74
45.548277,-122.684828,159.734713,63,9e962679
45.542946,-122.823665,10.504205,14,078d6c5a
45.548576,-122.649460,152.566048,90,57323704
45.559329,-122.709079,232.097355,74,7b8ad714
45.489109,-122.626984,365.178334,64,7ba9aac3
45.495095,-122.586135,145.789532,99,e7cdea55
45.612085,-122.577153,98.124347,81,177cc4f2
45.587515,-122.756966,236.471024,51,218d7f66
45.496798,-122.741377,309.051413,88,dcb51282
45.491171,-122.663421,2.289107,66,d682219d
45.567392,-122.599672,37.804646,67,9502646d
45.598167,-122.679427,85.945487,3,7edefed0
45.518180,-122.542575,25.419623,38,5620ba7f
45.510259,-122.518353,41.864790,69,4e253ade
45.560764,-122.650106,214.919717,28,fff9bceb
45.511889,-122.731877,124.143196,54,4635c9c3
45.453498,-122.720166,206.779757,84,670b25d1
45.514909,-122.633199,110.801556,85,b9595e46
45.584662,-122.678311,261.536073,10,acf83b35
45.473455,-122.787403,20.353010,60,c2d987ee
45.443415,-122.616983,9.794540,63,caa473ae
45.524618,-122.566371,4.933218,54,02d77778
45.533028,-122.627440,200.328683,97,2ad0875f
45.499443,-122.650402,161.332550,88,9f3264ed
45.491172,-122.665938,39.478832,95,f2095823
45.524806,-122.676514,88.419943,6,355b9d45
45.542995,-122.620590,21.123701,13,bcd3332d
45.479538,-122.607011,235.291828,87,adf6efa0
45.526439,-122.584839,3.024036,79,161cc744
45.493490,-122.743396,300.930701,77,0139b753
45.509278,-122.644791,81.642210,35,4adafcf0
45.460645,-122.668170,65.563043,65,73052252
45.526935,-122.637829,24.997662,41,89eb8ee8
45.556518,-122.815542,204.434013,61,822415ef
45.506880,-122.556830,132.335751,37,4df0bf34
45.520995,-122.795154,78.818597,81,15c3c477
45.464328,-122.507822,65.648017,30,3a6a410d
45.572555,-122.479706,70.813172,86,e5418f63
45.505689,-122.710005,37.174093,23,cb884fae
45.461916,-122.673950,134.440826,17,f93159f0
45.491712,-122.755966,194.375175,97,01857692
45.564965,-122.597037,175.784662,40,927b7320
45.512495,-122.704408,20.542737,20,e1a207ab
45.540764,-122.592498,209.114380,29,7a300094
45.546016,-122.617219,113.170688,11,453ca05e
45.553794,-122.720453,49.202419,32,5184c3c4
45.584152,-122.467886,131.827088,24,75ec1991
45.521989,-122.761991,134.958718,54,ffdf9ff9
45.563021,-122.742290,234.684203,34,de5dc804
45.526322,-122.681170,341.905689,93,10be95a9
45.549073,-122.784789,277.117493,58,7e55422c
45.461440,-122.795512,60.148956,14,5fbac01a
45.550568,-122.679722,275.136812,59,bf7654e9
45.607160,-122.664250,189.993390,96,abedb930
45.541789,-122.630572,67.470041,73,3e1ba7e3
45.559647,-122.670544,152.789304,67,bedff97d
45.509152,-122.716210,68.360410,48,e94f31f3
45.545745,-122.688110,200.316684,5,800486b5
45.429900,-122.663632,2.606745,37,c5b73bdc
45.570457,-122.663916,7.103475,35,68e4bf54
45.495779,-122.699025,26.079648,7,c6220569
45.452421,-122.638585,137.314455,74,5c3d48a6
45.571543,-122.685304,188.981290,83,ad1746b7
45.540643,-122.692555,43.526923,28,981b85c1
45.526148,-122.516061,267.853469,34,420d3d34
45.524765,-122.675674,23.558794,18,ea93362b
45.536249,-122.742188,238.529899,97,62283f31
45.502002,-122.653609,43.837269,89,55ed1266
45.468255,-122.714961,61.882520,1,cdba6cc6
45.504707,-122.611310,86.504924,50,cfb7bf55
45.563679,-122.680638,77.473598,5,1d70d9ed
45.504250,-122.702253,9.443213,12,3300a3e8
45.492826,-122.751096,4.209806,48,c3c2238f
45.432569,-122.697537,22.770162,19,56a78f54
45.475376,-122.807944,60.203995,67,7418a576
45.457145,-122.786309,71.319956,23,79066bf5
45.491489,-122.756429,209.440048,18,a911fdcb
45.526057,-122.633856,1.415691,26,526b6b2a
45.540482,-122.799599,145.591889,5,996ba5d9
45.518076,-122.663351,56.288778,56,159bae6e
45.460694,-122.697533,36.927968,31,cefc9159
45.504401,-122.672783,212.327541,80,f7c29d5a
45.548527,-122.702238,130.254052,39,86631a51
45.554860,-122.577241,97.917024,91,1deb9d44
45.477700,-122.813749,65.522290,52,931cc123
45.520652,-122.695412,21.698216,8,6aeab73f
45.566653,-122.782678,34.675700,72,a482248a
45.518576,-122.677930,89.364463,97,c4ac2e15
45.498744,-122.640607,37.142976,40,9798ee61
45.502978,-122.784110,33.709545,74,3e970915
45.546710,-122.713897,70.273475,56,703dc8b1
45.559722,-122.590321,118.363264,31,31580975
45.488900,-122.698605,166.560224,77,32696685
45.472061,-122.544395,68.090279,10,4c7f8211
45.517977,-122.706889,206.154862,54,ef9e7d76
45.542000,-122.774490,224.097138,37,10fe925f
45.537449,-122.639558,195.405465,2,0922f1f5
45.458995,-122.662553,13.439273,69,b06aafdd
45.507568,-122.589204,160.245358,35,8928866d
45.518544,-122.750378,52.108726,52,d1b451ea
45.513242,-122.793737,11.876993,59,69f9ace0
45.530587,-122.568918,214.504480,47,d832945e
45.516201,-122.891898,129.211537,39,db78fe93
45.447194,-122.740061,118.920280,11,14d55e50
45.508260,-122.714522,64.552654,65,6eef32c8
45.501206,-122.698005,104.894292,42,0b3868c3
45.554916,-122.432411,64.852815,46,5de6c1fd
45.500487,-122.653983,245.742527,97,ff2bc1d3
45.438520,-122.621218,111.031358,20,923915ec
45.514335,-122.742972,83.723794,97,553a4460
45.518690,-122.583538,178.552844,80,3bb42386
45.501486,-122.643602,90.176675,17,99445bf4
45.502942,-122.642172,142.789898,25,10bcf085
45.484736,-122.671641,57.512139,41,d7394cc6
45.499342,-122.515101,196.455084,28,150ffcb2
45.553325,-122.761148,80.576568,68,63ca32cd
45.516832,-122.653832,68.319728,37,4afab52a
45.537936,-122.845101,90.103943,14,7995c9db
45.554460,-122.791419,210.373075,18,f596bf3c
45.512369,-122.556909,58.443861,38,39099bca
45.448519,-122.876126,4.774860,13,873acf94
45.539502,-122.800410,129.100143,26,ab9fc8aa
45.552837,-122.845683,233.661579,17,56d9dd31
45.451370,-122.808134,37.341687,40,4b3c0222
45.506683,-122.754410,187.183291,41,e17e3fb6
45.505871,-122.714445,323.316006,83,42514825
45.515669,-122.682136,29.656297,29,8b78f87d
45.481023,-122.778894,211.905955,61,9ef2ff71
45.567831,-122.708065,25.997644,23,8dd2cbdc
45.543239,-122.703708,183.223084,46,791fbab9
45.489299,-122.626694,107.362676,80,7a7a7234
45.531089,-122.802385,93.868100,10,0ffb5fbb
45.459179,-122.727618,322.624407,0,f3b1a0df
45.474850,-122.592562,224.045401,13,623dbb10
45.482436,-122.594583,78.857739,67,ed0d2a57
45.486877,-122.710815,141.602528,5,9e7c4130
45.528091,-122.610877,158.122407,5,68d26ff6
45.620729,-122.761799,92.115037,53,26c4cb34
45.566656,-122.557369,36.719101,23,bbff5801
45.485331,-122.704993,121.608887,28,46b3bf04
45.532834,-122.771561,66.472318,22,1eaf43a2
45.526861,-122.784711,5.099061,14,1c869ba3
45.456195,-122.569108,224.995764,20,a25e41e1
45.534405,-122.798023,132.717342,3,000410e3
45.529379,-122.614147,12.514635,46,05c865b6
45.561513,-122.588909,222.856236,68,db0898ef
45.518424,-122.473372,29.596433,25,2cc5cc95
45.514359,-122.780573,87.450286,3,4a7f3ad5
45.545883,-122.732830,172.050526,63,7833f7ad
45.519937,-122.721050,77.265957,50,b5d225f8
45.482576,-122.789769,207.306039,29,81926b86
45.465738,-122.517531,250.392997,59,50a9b4e6
45.488823,-122.737822,109.760763,87,d65261d5
45.544941,-122.558631,101.963034,48,4ccfceca
45.507766,-122.674965,89.149853,87,8262ed75
45.611450,-122.551023,160.334854,46,8d585f0a
45.543376,-122.649825,109.369786,65,648d9b0b
45.606547,-122.563206,130.273052,61,82af3b69
45.453460,-122.706135,221.210016,89,c37e3572
